year,czone,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
1990,20003,3761,30662.943,292788.34,93623.398,0.255,0.108,0.046,0.019,0.62,0.048,0.786,472341.556,695627.904,1400.431,54906.535,79525.295,0.723,0.277,0.358,0.366,0.185,0.974,0.006,0.001,0.263,2.649,49.271,17897.827,0.027,0.011,0.005,0.002,0.023,0.003,0.028,0.02,0.018
1990,20100,15861,249768.075,355889.05,137607.696,0.236,0.1,0.042,0.018,0.563,0.059,0.752,720140.653,762349.756,3055.96,70406.226,148479.528,0.681,0.319,0.266,0.415,0.259,0.991,0.002,0.001,0.302,2.618,48.75,8585.846,0.008,0.003,0.001,0.001,0.009,0.001,0.01,0.006,0.011
1990,20200,12596,112401.334,370087.847,156931.155,0.225,0.095,0.04,0.017,0.542,0.066,0.732,612165.705,770371.199,4998.512,74847.192,164739.032,0.672,0.328,0.214,0.459,0.301,0.991,0.002,0.001,0.307,2.636,47.456,9778.888,0.015,0.006,0.003,0.001,0.013,0.002,0.016,0.012,0.013
1990,20301,9093,35025.239,357449.266,148202.385,0.229,0.097,0.041,0.017,0.55,0.069,0.737,656022.877,748788.25,4603.434,64087.997,158411.627,0.728,0.272,0.308,0.42,0.261,0.993,0.001,0,0.287,2.629,48.57,8777.028,0.012,0.005,0.002,0.001,0.01,0.002,0.012,0.009,0.013
1990,20302,17277,93179.704,393598.573,157494.456,0.232,0.098,0.041,0.017,0.553,0.065,0.741,695657.549,844121.725,5404.462,68936.716,171312.375,0.7,0.3,0.279,0.421,0.281,0.993,0.001,0.001,0.294,2.618,48.37,9908.173,0.006,0.002,0.001,0,0.009,0.002,0.008,0.004,0.011
1990,20401,37901,567329.123,425865.976,191325.371,0.224,0.095,0.04,0.017,0.536,0.056,0.729,741689.55,874628.454,1577.385,77545.169,189604.105,0.597,0.403,0.215,0.382,0.267,0.948,0.022,0.01,0.333,2.644,49.909,10357.909,0.011,0.004,0.002,0.001,0.012,0.001,0.014,0.008,0.01
1990,20402,2549,2171.79,764461.873,420927.245,0.21,0.089,0.037,0.016,0.501,0.091,0.663,872103.541,1619957.625,10704.699,77816.039,319445.313,0.714,0.286,0.316,0.397,0.394,0.965,0.012,0,0.39,2.314,53.826,44193.993,0.01,0.004,0.002,0.001,0.015,0.005,0.017,0.008,0.016
1990,20403,2549,4159.53,764461.873,420832.335,0.21,0.089,0.037,0.016,0.501,0.091,0.663,872103.541,1619957.625,10576.241,77816.039,319445.313,0.714,0.286,0.316,0.397,0.394,0.965,0.012,0,0.39,2.314,53.826,44193.993,0.01,0.004,0.002,0.001,0.015,0.005,0.017,0.008,0.016
1990,20500,106668,1696553.45,560721.887,250484.076,0.226,0.095,0.04,0.017,0.536,0.058,0.721,997522.934,1184905.611,1929.383,95565.107,246508.357,0.594,0.406,0.184,0.409,0.372,0.93,0.034,0.014,0.35,2.649,49.156,21771.471,0.006,0.002,0.001,0,0.009,0.002,0.009,0.004,0.015
1990,20600,23067,357489.827,449355.24,193963.885,0.226,0.095,0.04,0.017,0.538,0.071,0.727,880791.687,943640.962,10020.075,86125.672,200369.096,0.684,0.316,0.203,0.481,0.33,0.986,0.005,0.002,0.278,2.665,47.125,10133.216,0.006,0.003,0.001,0,0.007,0.002,0.008,0.005,0.012
1990,20700,5406,42418.364,428012.186,181116.732,0.231,0.097,0.041,0.017,0.548,0.069,0.736,790522.977,910758.188,6882.045,71452.723,183252.712,0.695,0.305,0.279,0.416,0.306,0.992,0.001,0,0.3,2.591,48.675,11655.54,0.003,0.001,0.001,0,0.008,0.002,0.006,0.003,0.011
1990,20800,18356,256095.901,399368.021,189249.18,0.217,0.092,0.039,0.016,0.525,0.059,0.715,550929.496,812530.874,0,75445.53,175094.824,0.615,0.385,0.237,0.378,0.297,0.926,0.038,0.026,0.356,2.619,49.414,16861.403,0.021,0.009,0.004,0.002,0.022,0.003,0.026,0.016,0.016
1990,20901,71656,1236974.333,663060.889,308071.461,0.224,0.094,0.04,0.017,0.53,0.069,0.711,1322906.531,1468695.562,7487.162,104458.683,294003.359,0.655,0.345,0.208,0.447,0.36,0.909,0.059,0.019,0.331,2.647,49.413,43932.011,0.005,0.002,0.001,0,0.012,0.005,0.009,0.004,0.023
1990,20902,9059,65749.496,454521.319,202460.81,0.227,0.096,0.04,0.017,0.541,0.063,0.727,754590.914,959115.105,1565.19,75129.785,179809.307,0.657,0.343,0.27,0.387,0.301,0.985,0.008,0.001,0.321,2.537,49.861,10208.242,0.007,0.003,0.001,0.001,0.007,0.001,0.009,0.005,0.011
1990,21001,5898,17071.219,207118.468,94334.155,0.203,0.085,0.036,0.015,0.508,0.084,0.697,305244.711,441424.653,4963.139,52321.713,74434.339,0.751,0.249,0.407,0.343,0.177,0.965,0,0.001,0.246,2.579,52.05,8875.513,0.025,0.013,0.005,0.002,0.022,0.004,0.027,0.022,0.024
1990,21002,7686,17693.595,173033.713,81042.222,0.205,0.084,0.036,0.015,0.516,0.087,0.697,256053.624,364901.115,3183.807,50761.139,62200.385,0.754,0.246,0.453,0.301,0.203,0.98,0.003,0.001,0.265,2.558,51.044,7252.22,0.03,0.018,0.008,0.003,0.021,0.004,0.027,0.027,0.028
1990,21003,10130,12921.233,177987.86,82573.442,0.204,0.084,0.036,0.015,0.514,0.089,0.695,261856.243,373352.431,4339.378,49831.175,63578.138,0.763,0.237,0.463,0.3,0.184,0.976,0,0.001,0.259,2.531,52.728,7471.626,0.029,0.017,0.007,0.003,0.021,0.004,0.027,0.027,0.028
1990,21004,3538,22837.237,239835.471,107920.893,0.214,0.09,0.038,0.016,0.518,0.082,0.709,357248.82,481878.814,7148.633,55644.816,88821.359,0.773,0.227,0.404,0.369,0.175,0.98,0.001,0.001,0.245,2.544,52.607,6397.792,0.017,0.008,0.003,0.001,0.013,0.002,0.017,0.016,0.019
1990,21101,12503,30105.573,232474.798,100980.354,0.211,0.089,0.038,0.016,0.52,0.081,0.708,373082.409,486172.503,6033.974,58058.596,83978.477,0.747,0.253,0.365,0.381,0.179,0.98,0.001,0.001,0.234,2.659,50.988,8971.359,0.023,0.011,0.005,0.002,0.019,0.003,0.024,0.02,0.022
1990,21102,12503,16862.212,245738.162,105190.206,0.214,0.09,0.038,0.016,0.524,0.08,0.712,403592.151,508005.868,6552.119,61059.439,88970.816,0.745,0.255,0.344,0.401,0.179,0.98,0.001,0.001,0.234,2.659,50.988,9178.486,0.023,0.01,0.004,0.002,0.019,0.003,0.024,0.019,0.021
1990,21201,7648,25513.22,305706.512,122192.701,0.219,0.093,0.039,0.017,0.533,0.076,0.72,497144.065,642793.841,8287.342,69273.348,114694.014,0.772,0.228,0.306,0.466,0.217,0.993,0.001,0.003,0.234,2.711,50.28,11168.16,0.022,0.009,0.004,0.002,0.018,0.003,0.023,0.017,0.019
1990,21202,7707,13159.964,301489.755,120804.188,0.216,0.091,0.038,0.016,0.53,0.077,0.714,449694.38,633051.399,9142.831,66220.998,102986.31,0.769,0.231,0.346,0.423,0.206,0.992,0.002,0.002,0.235,2.669,51.668,14245.332,0.028,0.013,0.005,0.002,0.024,0.004,0.03,0.024,0.024
1990,21301,8721,51543.582,298575.075,114345.139,0.223,0.094,0.04,0.017,0.546,0.068,0.728,416156.231,632217.304,6838.082,63882.097,94378.822,0.729,0.271,0.32,0.409,0.219,0.992,0.001,0.003,0.226,2.718,49.887,13778.538,0.031,0.014,0.006,0.002,0.023,0.003,0.03,0.025,0.023
1990,21302,4577,29421.6,289818.13,115387.638,0.221,0.093,0.039,0.017,0.54,0.079,0.72,414305.769,603685.103,8722.091,67694.063,111838.704,0.772,0.228,0.297,0.475,0.222,0.993,0.002,0.002,0.216,2.752,49.654,11559.01,0.028,0.012,0.005,0.002,0.02,0.003,0.026,0.022,0.023
1990,21400,12185,70459.037,246974.668,107246.196,0.215,0.09,0.038,0.016,0.522,0.084,0.713,423546.766,512903.567,8446.321,71108.277,115108.162,0.758,0.242,0.253,0.505,0.196,0.992,0.001,0.001,0.213,2.858,48.283,6469.801,0.016,0.008,0.003,0.001,0.013,0.002,0.016,0.015,0.018
1990,21501,53686,953234.936,326598.843,123123.554,0.238,0.101,0.043,0.018,0.563,0.066,0.762,904240.94,682844.328,6721.049,86228.296,141292.991,0.682,0.318,0.168,0.513,0.305,0.96,0.018,0.003,0.277,2.677,47.113,6463.42,0.004,0.002,0.001,0,0.008,0.001,0.007,0.003,0.008
1990,21502,4503,13322.493,249476.551,106771.777,0.215,0.091,0.038,0.016,0.522,0.085,0.715,489557.658,514779.187,9824.772,60072.081,106498.73,0.808,0.192,0.366,0.442,0.167,0.99,0,0.001,0.218,2.749,50.827,6897.84,0.019,0.008,0.003,0.001,0.014,0.002,0.017,0.015,0.018
1990,21600,7893,45299.559,203030.722,94115.613,0.197,0.082,0.034,0.015,0.502,0.089,0.686,285358.779,432813.212,6721.096,53031.764,87840.63,0.793,0.207,0.413,0.38,0.205,0.964,0.001,0.001,0.234,2.612,51.666,9897.863,0.03,0.017,0.007,0.003,0.025,0.004,0.031,0.028,0.028
1990,21701,9268,62735.423,282712.79,112457.648,0.224,0.094,0.04,0.017,0.545,0.077,0.725,399740.096,583665.346,9520.808,75395.777,114328.57,0.747,0.253,0.252,0.496,0.248,0.991,0.002,0.002,0.228,2.738,49.222,9451.673,0.025,0.011,0.005,0.002,0.016,0.003,0.021,0.02,0.022
1990,21702,3005,23416.155,272207.723,104454.074,0.224,0.095,0.04,0.017,0.539,0.075,0.727,431570.792,561630.458,9567.62,57304.896,85260.887,0.767,0.233,0.373,0.394,0.184,0.994,0.001,0.004,0.243,2.568,53.013,5760.394,0.015,0.006,0.002,0.001,0.01,0.002,0.012,0.01,0.015
1990,21801,3528,31759.655,273219.185,98160.514,0.228,0.096,0.041,0.017,0.553,0.068,0.737,397682.514,579852.62,8496.348,57670.573,75297.211,0.722,0.278,0.383,0.339,0.201,0.996,0.001,0.001,0.282,2.424,53.338,8193.164,0.022,0.009,0.004,0.002,0.014,0.002,0.018,0.017,0.019
1990,21802,8917,28180.913,279406.14,109186.347,0.22,0.092,0.039,0.016,0.538,0.074,0.72,381687.464,591404.669,9144.975,56881.877,77938.165,0.737,0.263,0.401,0.336,0.18,0.997,0.001,0.001,0.274,2.486,53.19,11784.759,0.026,0.012,0.005,0.002,0.021,0.003,0.026,0.023,0.023
1990,21900,8719,41086.98,297855.166,105417.797,0.235,0.099,0.042,0.018,0.57,0.061,0.751,460933.82,638614.777,7240.384,69120.702,86238.014,0.686,0.314,0.295,0.391,0.248,0.984,0.004,0.001,0.278,2.529,49.548,10655.509,0.022,0.01,0.004,0.002,0.016,0.002,0.02,0.018,0.018
1990,22001,7795,84581.738,250031.351,99487.358,0.224,0.094,0.04,0.017,0.543,0.07,0.732,393524.015,538499.938,5509.782,61587.734,76352.406,0.706,0.294,0.345,0.362,0.186,0.98,0.016,0.001,0.278,2.532,51.792,6733.674,0.016,0.007,0.003,0.001,0.013,0.002,0.016,0.014,0.017
1990,22002,9529,11405.814,287205.538,99000.334,0.236,0.099,0.042,0.018,0.571,0.059,0.753,447759.44,617737.95,6554.385,62957.557,79698.419,0.682,0.318,0.332,0.35,0.238,0.985,0.003,0.001,0.284,2.464,51.033,9586.303,0.022,0.01,0.004,0.002,0.015,0.002,0.02,0.018,0.018
1990,22100,13217,67455.623,305229.817,100720.902,0.245,0.104,0.044,0.018,0.588,0.053,0.77,551805.899,675537.585,5260.121,66850.386,81671.827,0.677,0.323,0.314,0.363,0.23,0.981,0.007,0.003,0.281,2.564,49.955,9613.256,0.013,0.005,0.002,0.001,0.012,0.002,0.013,0.01,0.012
1990,22200,9124,83602.562,313070.011,105105.604,0.247,0.104,0.044,0.019,0.587,0.056,0.776,826013.805,672182.33,7138.598,72478.274,90932.017,0.7,0.3,0.284,0.416,0.262,0.98,0.007,0.001,0.288,2.495,49.599,10280.98,0.006,0.003,0.001,0,0.013,0.002,0.011,0.005,0.01
1990,22300,7925,54956.977,309465.486,104794.527,0.247,0.104,0.044,0.019,0.584,0.058,0.766,535760.313,650917.724,6545.601,61802.905,74932.228,0.735,0.265,0.37,0.365,0.194,0.993,0.003,0.001,0.288,2.477,52.02,9626.389,0.006,0.002,0.001,0,0.012,0.002,0.011,0.004,0.009
1990,22400,11734,69329.996,266853.672,113107.996,0.225,0.095,0.04,0.017,0.539,0.074,0.729,441800.968,543652.224,6454.561,68763.504,93690.698,0.708,0.292,0.305,0.404,0.201,0.982,0.001,0.002,0.227,2.764,49.139,4773.071,0.012,0.005,0.002,0.001,0.008,0.001,0.011,0.009,0.014
1990,22500,13434,179876.13,280709.275,119076.079,0.22,0.093,0.039,0.017,0.527,0.076,0.722,518934.575,572102.408,8289.68,70041.817,99953.199,0.72,0.28,0.303,0.417,0.193,0.978,0.001,0.002,0.23,2.73,49.798,6416.988,0.011,0.005,0.002,0.001,0.011,0.002,0.014,0.009,0.013
1990,22601,11734,101646.414,266853.672,113107.996,0.225,0.095,0.04,0.017,0.539,0.074,0.729,441800.968,543652.224,6446.168,68763.504,93690.698,0.708,0.292,0.305,0.404,0.201,0.982,0.001,0.002,0.227,2.764,49.139,4773.071,0.012,0.005,0.002,0.001,0.008,0.001,0.011,0.009,0.014
1990,22602,7892,22972.093,260996.187,110227.355,0.221,0.093,0.039,0.017,0.532,0.08,0.719,421159.372,535932.645,8429.277,57265.762,89337.424,0.771,0.229,0.393,0.378,0.158,0.968,0,0.002,0.232,2.622,52.438,7538.24,0.017,0.008,0.003,0.001,0.014,0.002,0.018,0.014,0.018
1990,22700,23806,126490.46,253824.677,111812.892,0.211,0.088,0.037,0.016,0.522,0.08,0.708,367420.947,521836.752,6980.465,65553.153,88632.28,0.745,0.255,0.35,0.395,0.182,0.978,0.001,0.001,0.233,2.694,50.735,10917.683,0.03,0.015,0.006,0.003,0.022,0.004,0.028,0.027,0.026
1990,22800,17656,104336.795,255839.161,103530.681,0.221,0.093,0.039,0.017,0.538,0.073,0.734,648036.401,534982.396,6208.936,62687.227,87000.631,0.714,0.286,0.318,0.395,0.193,0.993,0.001,0.001,0.233,2.733,50.052,8294.69,0.019,0.008,0.003,0.001,0.016,0.003,0.02,0.015,0.017
1990,22900,16707,75799.656,254846.269,99447.488,0.227,0.096,0.04,0.017,0.547,0.066,0.735,397215.543,532666.996,5894.397,61808.883,84535.823,0.693,0.307,0.315,0.379,0.197,0.983,0.001,0.001,0.236,2.736,50.045,5994.094,0.013,0.006,0.002,0.001,0.011,0.002,0.014,0.011,0.015
1990,23000,8491,42491.934,288932.639,111641.889,0.223,0.094,0.04,0.017,0.545,0.068,0.731,468016.211,620913.111,7220.177,60810.835,87824.921,0.704,0.296,0.34,0.364,0.203,0.994,0.001,0.001,0.241,2.709,50.199,11973.772,0.027,0.012,0.005,0.002,0.02,0.003,0.026,0.022,0.021
1990,23100,21003,191434.398,299272.153,108006.339,0.238,0.101,0.042,0.018,0.568,0.058,0.76,620009.158,646510.106,5540.098,75458.831,100543.344,0.607,0.393,0.207,0.399,0.255,0.976,0.006,0.002,0.248,2.699,48.909,4386.489,0.007,0.003,0.001,0.001,0.006,0.001,0.007,0.005,0.009
1990,23200,13393,56805.316,298709.992,112322.745,0.232,0.098,0.041,0.018,0.557,0.067,0.746,619354.239,634547.648,7098.201,64398.497,84286.201,0.732,0.268,0.363,0.368,0.175,0.989,0.006,0.002,0.267,2.584,51.684,5882.67,0.01,0.004,0.002,0.001,0.009,0.001,0.011,0.008,0.012
1990,23301,3911,36411.875,253766.48,88249.615,0.232,0.098,0.041,0.017,0.567,0.059,0.749,399870.064,552011.208,4833.528,63540.66,74848.655,0.705,0.295,0.342,0.363,0.198,0.987,0.007,0.002,0.296,2.506,50.823,10753.861,0.029,0.013,0.006,0.002,0.02,0.003,0.026,0.027,0.022
1990,23302,5557,36901.778,252315.075,88433.39,0.231,0.097,0.041,0.017,0.565,0.06,0.746,376601.789,557406.191,4909.367,58830.269,75569.777,0.739,0.261,0.39,0.35,0.187,0.98,0.012,0.001,0.295,2.532,51.157,10905.269,0.03,0.014,0.006,0.003,0.02,0.003,0.027,0.026,0.023
1990,23400,10484,67390.312,271678.722,91306.904,0.238,0.1,0.042,0.018,0.576,0.054,0.76,445082.551,594884.904,4739.032,71133.768,87124.808,0.656,0.344,0.27,0.387,0.203,0.939,0.051,0.004,0.298,2.619,50.093,8144.626,0.02,0.009,0.004,0.002,0.013,0.002,0.018,0.017,0.016
1990,23500,22820,145415.688,268527.4,83283.529,0.245,0.103,0.044,0.018,0.592,0.05,0.771,435265.786,587110.632,0,66419.379,79937.637,0.655,0.345,0.283,0.371,0.199,0.957,0.032,0.002,0.287,2.55,50.516,8141.43,0.019,0.008,0.004,0.002,0.013,0.002,0.016,0.015,0.015
1990,23600,12272,54234.283,309310.004,96050.592,0.253,0.107,0.045,0.019,0.602,0.048,0.782,604657.555,705325.404,5314.381,65521.092,76247.393,0.702,0.298,0.34,0.362,0.184,0.977,0.014,0.004,0.303,2.477,51.879,11300.643,0.007,0.003,0.001,0.001,0.014,0.002,0.011,0.005,0.01
1990,23700,9031,59740.835,263895.371,92776.56,0.234,0.098,0.042,0.018,0.57,0.058,0.752,410603.45,557634.845,5216.148,62114.492,71781.562,0.693,0.307,0.342,0.351,0.193,0.974,0.017,0.004,0.295,2.515,51.826,9810.049,0.027,0.012,0.005,0.002,0.017,0.002,0.022,0.023,0.02
1990,23801,15615,146531.264,286649.833,96859.28,0.246,0.104,0.044,0.019,0.583,0.054,0.767,482453.145,600428.861,4022.733,68199.145,78661.23,0.688,0.312,0.305,0.382,0.198,0.967,0.02,0.006,0.286,2.553,51.031,6948.755,0.007,0.003,0.001,0.001,0.01,0.001,0.01,0.005,0.01
1990,23802,3979,24147.791,290633.281,108243.401,0.235,0.099,0.042,0.018,0.561,0.065,0.752,614570.082,620078.497,6049.148,66004.872,83483.81,0.73,0.27,0.35,0.38,0.191,0.99,0.005,0.001,0.266,2.657,50.632,5076.637,0.007,0.003,0.001,0.001,0.007,0.001,0.009,0.005,0.01
1990,23900,20168,198783.242,266034.611,103681.645,0.229,0.097,0.041,0.017,0.553,0.065,0.74,427036.814,556157.048,4218.606,68098.575,83283.153,0.701,0.299,0.339,0.362,0.191,0.969,0.022,0.003,0.279,2.558,51.24,6774.297,0.017,0.008,0.003,0.001,0.012,0.002,0.015,0.014,0.016
1990,24000,10013,181641.411,281188.604,114318.264,0.225,0.095,0.04,0.017,0.544,0.067,0.739,635094.53,591105.049,5467.938,73077.064,102189.393,0.684,0.316,0.249,0.435,0.22,0.954,0.029,0.009,0.26,2.725,48.751,8415.13,0.018,0.008,0.003,0.001,0.014,0.002,0.019,0.014,0.015
1990,24100,25863,513904.247,315587.376,116018.023,0.24,0.102,0.043,0.018,0.568,0.054,0.771,940185.059,669100.588,0,78008.165,109156.111,0.603,0.397,0.219,0.384,0.268,0.912,0.067,0.009,0.298,2.657,48.53,4854.172,0.003,0.001,0.001,0,0.006,0.001,0.006,0.002,0.008
1990,24200,8123,45044.492,258240.107,95286.555,0.234,0.099,0.042,0.018,0.559,0.062,0.745,395342.281,553835.164,3168.798,67516.06,87913.397,0.697,0.303,0.313,0.384,0.171,0.94,0.049,0.006,0.286,2.618,50.984,5297.742,0.011,0.004,0.002,0.001,0.009,0.001,0.012,0.008,0.014
1990,24300,128023,2443349.519,400758.011,137773.328,0.245,0.103,0.044,0.018,0.579,0.047,0.774,1033509.064,894371.566,0,89933.201,167093.841,0.604,0.396,0.192,0.412,0.322,0.788,0.14,0.043,0.325,2.787,48.389,17869.007,0.007,0.003,0.001,0.001,0.015,0.002,0.013,0.005,0.015
1990,24400,17711,220447.469,313328.291,110526.696,0.241,0.102,0.043,0.018,0.576,0.057,0.764,725195.122,673798.206,4872.42,74150.966,101097.235,0.684,0.316,0.269,0.414,0.213,0.952,0.029,0.01,0.269,2.667,49.09,7149.703,0.009,0.004,0.002,0.001,0.009,0.001,0.009,0.007,0.01
1990,24500,9498,39187.725,217464.547,67192.621,0.243,0.102,0.043,0.018,0.595,0.05,0.772,377845.349,485240.669,0,50067.695,76725.691,0.733,0.267,0.385,0.348,0.126,0.974,0.016,0.003,0.293,2.51,51.568,8894.897,0.029,0.014,0.006,0.002,0.018,0.002,0.024,0.025,0.02
1990,24600,7065,46227.138,212260.537,79953.766,0.226,0.095,0.04,0.017,0.552,0.065,0.739,362090.659,461276.667,4415.487,54980.837,80527.062,0.741,0.259,0.378,0.364,0.141,0.983,0.01,0.001,0.275,2.576,51.185,6476.076,0.018,0.008,0.003,0.001,0.014,0.002,0.018,0.015,0.018
1990,24701,52270,847099.235,320007.923,108655.917,0.247,0.104,0.044,0.019,0.583,0.055,0.774,701669.057,683729.183,2852.222,78144.966,121182.886,0.685,0.315,0.249,0.435,0.257,0.867,0.122,0.002,0.318,2.599,49.452,9905.657,0.006,0.002,0.001,0,0.012,0.002,0.011,0.005,0.009
1990,24702,8203,12847.622,236831.147,86625.19,0.221,0.092,0.039,0.016,0.548,0.066,0.731,352955.915,514538.059,6376.139,60471.159,84982.796,0.742,0.258,0.362,0.379,0.154,0.958,0.036,0.001,0.277,2.581,51.026,11500.012,0.035,0.017,0.007,0.003,0.024,0.004,0.031,0.03,0.026
1990,24801,13831,32034.22,244787.034,89094.708,0.229,0.096,0.041,0.017,0.56,0.067,0.742,403283.28,519340.089,5846.969,58726.405,74077.68,0.739,0.261,0.397,0.343,0.143,0.977,0.019,0.001,0.294,2.546,52.356,9486.663,0.027,0.013,0.005,0.002,0.018,0.003,0.024,0.023,0.022
1990,24802,8295,97094.692,248364.479,85691.949,0.238,0.1,0.042,0.018,0.575,0.057,0.76,422818.956,534914.273,1738.911,68974.443,82300.162,0.675,0.325,0.3,0.375,0.225,0.943,0.051,0.001,0.32,2.529,50.42,6778.761,0.021,0.009,0.004,0.002,0.012,0.002,0.016,0.017,0.017
1990,24900,16233,140770.32,251132.429,96729.219,0.224,0.094,0.04,0.017,0.547,0.068,0.732,378921.303,528207.742,4744.011,65168.845,82682.483,0.73,0.27,0.358,0.372,0.162,0.974,0.019,0.002,0.281,2.596,51.441,9598.822,0.026,0.012,0.005,0.002,0.019,0.003,0.024,0.023,0.022
1990,25000,11771,55789.639,241622.498,81643.715,0.237,0.1,0.042,0.018,0.575,0.061,0.754,381724.939,518701.596,5257.592,55262.673,71991.628,0.734,0.266,0.39,0.344,0.132,0.977,0.019,0.001,0.295,2.472,52.614,7955.898,0.025,0.011,0.005,0.002,0.015,0.002,0.019,0.02,0.02
1990,25101,6356,20801.497,375054.645,118839.547,0.246,0.104,0.044,0.019,0.588,0.051,0.766,583874.683,884402.962,6677.811,51124.059,91322.105,0.786,0.214,0.446,0.341,0.113,0.987,0,0.001,0.29,2.46,53.789,19213.579,0.01,0.004,0.002,0.001,0.017,0.003,0.016,0.008,0.013
1990,25102,8386,31494.251,204306.895,67924.055,0.231,0.096,0.041,0.017,0.576,0.059,0.751,324761.624,454240.605,4540.187,44416.473,73506.995,0.762,0.238,0.439,0.323,0.115,0.967,0.023,0,0.291,2.492,53.201,10940.675,0.039,0.02,0.009,0.004,0.025,0.003,0.033,0.034,0.027
1990,25103,2978,25157.238,409574.69,133338.571,0.244,0.103,0.044,0.018,0.581,0.053,0.759,619481.885,986607.179,7022.1,52537.779,94759.562,0.791,0.209,0.446,0.345,0.123,0.991,0,0.001,0.272,2.417,54.762,23355.972,0.009,0.004,0.002,0.001,0.017,0.003,0.015,0.007,0.013
1990,25104,5008,15636.9,240089.493,74393.095,0.25,0.105,0.045,0.019,0.603,0.054,0.776,422869.127,511726.882,4415.902,48081.761,70803.465,0.763,0.237,0.417,0.347,0.122,0.955,0.038,0,0.281,2.488,53.382,9517.818,0.023,0.01,0.004,0.002,0.016,0.002,0.021,0.018,0.018
1990,25105,5008,20432.216,240089.493,74393.095,0.25,0.105,0.045,0.019,0.603,0.054,0.776,422869.127,511440.903,4418.373,48081.761,70803.465,0.763,0.237,0.417,0.347,0.122,0.955,0.038,0,0.281,2.488,53.382,9517.818,0.023,0.01,0.004,0.002,0.016,0.002,0.021,0.018,0.018
1990,25200,8818,52501.043,180788.426,62053.809,0.24,0.1,0.042,0.018,0.581,0.057,0.76,299273.655,394412.472,0,55520.463,69095.482,0.718,0.282,0.356,0.362,0.127,0.927,0.068,0.001,0.296,2.603,50.222,5138.031,0.023,0.012,0.005,0.002,0.013,0.002,0.017,0.021,0.02
1990,25300,10105,44165.331,239930.545,75957.499,0.254,0.107,0.045,0.019,0.6,0.053,0.785,529010.264,510501.472,3515.154,59182.141,82747.86,0.736,0.264,0.375,0.362,0.139,0.913,0.083,0.001,0.302,2.502,51.517,4667.907,0.005,0.002,0.001,0,0.008,0.001,0.008,0.004,0.008
1990,25401,14461,51355.603,206348.804,72126.775,0.231,0.096,0.041,0.017,0.564,0.061,0.75,348844.338,447399.318,1768.491,55563.622,74261.141,0.74,0.26,0.403,0.337,0.144,0.934,0.062,0.001,0.303,2.476,52.121,7509.224,0.028,0.015,0.006,0.003,0.017,0.002,0.022,0.026,0.022
1990,25402,4094,12174.535,208817.544,73320.845,0.228,0.095,0.04,0.017,0.559,0.062,0.747,349337.094,449015.183,1933.823,56398.411,76532.513,0.739,0.261,0.397,0.342,0.168,0.945,0.053,0,0.289,2.437,51.698,8291.019,0.031,0.017,0.007,0.003,0.019,0.003,0.025,0.03,0.024
1990,25500,21249,51183.16,240202.186,91938.892,0.223,0.094,0.04,0.017,0.547,0.067,0.731,348302.159,514383.358,4996.201,59593.891,78895.058,0.74,0.26,0.393,0.348,0.176,0.967,0.025,0.001,0.301,2.495,51.743,9731.79,0.026,0.012,0.005,0.002,0.02,0.003,0.025,0.022,0.022
1990,25601,15692,97067.931,205132.305,74864.438,0.227,0.095,0.04,0.017,0.558,0.06,0.743,320085.592,455780.132,0,54762.236,69019.995,0.714,0.286,0.395,0.319,0.173,0.963,0.03,0.001,0.304,2.482,51.95,7435.07,0.024,0.012,0.005,0.002,0.017,0.002,0.022,0.021,0.02
1990,25602,5941,14435.375,209190.58,72245.313,0.239,0.101,0.043,0.018,0.58,0.06,0.76,365149.438,468625.795,2044.049,51936.971,65780.494,0.756,0.244,0.45,0.307,0.146,0.95,0.045,0.002,0.316,2.424,53.502,5860.461,0.017,0.008,0.003,0.001,0.012,0.002,0.017,0.014,0.017
1990,25701,11363,66969.967,173089.887,57347.478,0.236,0.1,0.042,0.018,0.576,0.055,0.762,346507.337,387170.14,0,50576.089,66446.1,0.699,0.301,0.353,0.346,0.11,0.944,0.051,0.001,0.315,2.543,51.976,4508.007,0.015,0.007,0.003,0.001,0.011,0.001,0.015,0.013,0.016
1990,25702,3094,26784.248,148808.149,55177.657,0.218,0.092,0.039,0.016,0.549,0.065,0.743,393052.592,337427.027,0,44895.261,62726.364,0.722,0.278,0.392,0.33,0.101,0.978,0.016,0.001,0.335,2.46,52.984,5017.037,0.023,0.01,0.004,0.002,0.016,0.002,0.02,0.018,0.018
1990,25800,6487,42888.868,163094.524,41253.28,0.275,0.115,0.049,0.021,0.653,0.035,0.817,347216.773,359785.552,0,49263.441,54716.473,0.624,0.376,0.285,0.339,0.095,0.842,0.152,0.002,0.335,2.629,51.148,5532.593,0.023,0.012,0.005,0.002,0.012,0.001,0.017,0.021,0.015
