year,puma,statefip,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,cntygp97,cntygp98,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
2020,1600,26,1281,51618,427638.199,150601.845,0.296,0.154,0.08,0.042,0.593,0.071,0.777,8074731.739,723190.949,17590.939,74812.048,124799.391,0.833,0.167,NA,NA,0.449,0.384,0.31,0.949,0.003,0.009,0.475,2.216,58.969,25574.607,0.033,0.017,0.009,0.004,0.026,0.004,0.032,0.027,0.016
2020,1600,27,238,44329,741764.487,335746.117,0.305,0.158,0.082,0.043,0.585,0.082,0.743,2321393.834,1366106.111,14481.456,122983.939,302671.46,0.841,0.159,NA,NA,0.196,0.644,0.592,0.866,0.025,0.025,0.508,2.752,52.84,21569.532,0.006,0.003,0.002,0.001,0.009,0.002,0.008,0.005,0.013
2020,1600,28,506,68812,329515.824,87876.185,0.343,0.179,0.093,0.048,0.656,0.049,0.82,812628.679,736231.593,6098.38,55787.827,98996.981,0.724,0.276,NA,NA,0.523,0.201,0.3,0.532,0.415,0.014,0.623,2.251,59.047,8279.069,0.007,0.005,0.003,0.001,0.009,0.001,0.008,0.008,0.007
2020,1600,29,318,39449,526187.386,187340.276,0.314,0.164,0.085,0.044,0.616,0.066,0.777,1096320.3,1070426.278,11455.191,81523.994,172322.357,0.828,0.172,NA,NA,0.337,0.491,0.336,0.931,0.006,0.003,0.481,2.418,55.091,10592.975,0.021,0.007,0.004,0.002,0.007,0.001,0.008,0.011,0.012
2020,1600,34,542,55347,882403.541,346130.485,0.295,0.153,0.08,0.041,0.573,0.09,0.717,1102204.524,1590119.557,30214.147,117352.233,269695.565,0.841,0.159,NA,NA,0.259,0.582,0.531,0.887,0.007,0.044,0.476,2.533,56.157,41000.329,0.016,0.008,0.004,0.002,0.018,0.004,0.021,0.013,0.016
2020,1600,36,463,44489,402082.973,151067.14,0.316,0.165,0.086,0.044,0.624,0.047,0.791,572893.503,829168.599,0,75996.393,126236.367,0.7,0.3,NA,NA,0.352,0.348,0.384,0.892,0.011,0.037,0.514,2.235,57.378,15853.505,0.023,0.011,0.006,0.003,0.016,0.002,0.022,0.019,0.015
2020,1600,37,590,64984,434205.322,159588.786,0.329,0.171,0.089,0.046,0.637,0.05,0.799,781071.094,910745.476,7504.288,73424.911,148934.743,0.762,0.238,NA,NA,0.293,0.469,0.461,0.768,0.139,0.058,0.539,2.307,57.117,13375.394,0.017,0.009,0.005,0.002,0.011,0.001,0.013,0.014,0.012
2020,1600,39,377,48163,236744.707,87545.808,0.308,0.16,0.083,0.043,0.606,0.052,0.785,519472.3,450323.128,-8643.512,61986.271,72853.481,0.624,0.376,NA,NA,0.28,0.345,0.313,0.87,0.082,0.003,0.531,2.159,58.106,9677.426,0.016,0.009,0.005,0.002,0.016,0.002,0.021,0.016,0.016
2020,1600,42,1006,78214,631617.477,217742.133,0.316,0.164,0.085,0.044,0.607,0.062,0.767,735440.136,993118.377,8135.289,95622.033,182158.446,0.75,0.25,NA,NA,0.334,0.416,0.483,0.971,0.003,0.003,0.485,2.254,56.787,23286.057,0.007,0.004,0.002,0.001,0.014,0.002,0.013,0.006,0.011
2020,1600,45,341,37570,373762.085,116434.485,0.336,0.174,0.091,0.047,0.658,0.042,0.813,512815.776,678286.46,5551.547,62463.266,124868.745,0.711,0.289,NA,NA,0.415,0.297,0.387,0.718,0.255,0.003,0.516,2.173,59.636,14396.516,0.02,0.011,0.006,0.003,0.013,0.002,0.016,0.019,0.014
2020,1600,48,306,47616,330842.974,71545.714,0.345,0.18,0.094,0.049,0.676,0.025,0.836,480395.467,536546.24,-12221.678,65964.714,92969.056,0.569,0.431,NA,NA,0.279,0.289,0.333,0.627,0.19,0.098,0.516,2.428,55.585,14224.165,0.018,0.009,0.005,0.002,0.014,0.001,0.02,0.014,0.01
2020,1600,55,656,56002,447798.664,180979.576,0.28,0.146,0.076,0.039,0.571,0.071,0.762,517096.699,857378.778,9665.24,79976.072,148535.151,0.78,0.22,NA,NA,0.321,0.459,0.412,0.959,0.003,0.005,0.488,2.471,54.965,49347.321,0.056,0.028,0.015,0.008,0.052,0.008,0.058,0.045,0.024
2020,1601,40,497,41851,443180.969,151016.69,0.333,0.173,0.09,0.047,0.653,0.047,0.809,668403.209,1016718.76,3328.15,69247.252,113622.239,0.733,0.267,NA,NA,0.445,0.288,0.312,0.753,0.008,0.016,0.549,2.346,57.948,19893.448,0.023,0.011,0.006,0.003,0.014,0.002,0.016,0.017,0.014
2020,1601,47,364,44446,389960.886,129934.097,0.286,0.147,0.076,0.04,0.593,0.061,0.754,435568.767,627900.21,5476.598,70132.809,141305.335,0.694,0.306,NA,NA,0.325,0.369,0.371,0.929,0.019,0.011,0.525,2.294,56.802,37602.928,0.062,0.037,0.019,0.01,0.043,0.007,0.055,0.056,0.038
2020,1601,55,1141,79749,394010.887,167433.92,0.272,0.139,0.072,0.037,0.569,0.065,0.734,512297.301,811002.338,6835.293,72608.835,138994.509,0.749,0.251,NA,NA,0.362,0.387,0.379,0.968,0.003,0.007,0.471,2.255,57.49,47513.104,0.068,0.041,0.021,0.011,0.057,0.009,0.069,0.061,0.045
2020,1602,17,833,56229,422886.337,147735.642,0.308,0.159,0.083,0.043,0.611,0.067,0.768,785834.377,705918.949,14232.523,80803.343,104687.514,0.795,0.205,NA,NA,0.393,0.403,0.349,0.965,0.004,0.008,0.484,2.279,56.912,16268.311,0.027,0.015,0.008,0.004,0.016,0.003,0.021,0.025,0.021
2020,1602,47,346,43449,440080.087,193450.12,0.285,0.148,0.077,0.04,0.569,0.077,0.733,604941.419,804057.139,20557.965,81759.001,164775.985,0.821,0.179,NA,NA,0.376,0.445,0.448,0.913,0.026,0.02,0.503,2.491,56.769,42231.758,0.038,0.021,0.011,0.006,0.043,0.008,0.051,0.033,0.031
2020,1603,47,613,85058,299221.954,65784.888,0.369,0.192,0.1,0.052,0.712,0.012,0.864,848071.247,501450.541,-11091.58,63681.5,107233.238,0.516,0.484,NA,NA,0.191,0.325,0.481,0.788,0.127,0.031,0.55,2.101,50.542,9962.984,0.01,0.006,0.003,0.002,0.01,0,0.009,0.01,0.007
2020,1604,47,513,61868,747416.281,279065.049,0.32,0.166,0.086,0.045,0.617,0.061,0.774,1112540.291,1621116.426,25549.783,120734.566,266970.404,0.795,0.205,NA,NA,0.315,0.48,0.682,0.858,0.023,0.012,0.47,2.485,54.359,43297.432,0.009,0.005,0.002,0.001,0.014,0.004,0.013,0.007,0.02
2020,1700,1,410,48116,225390.165,76750.979,0.303,0.157,0.082,0.042,0.622,0.05,0.789,564915.756,395062.53,1131.191,52162.33,82037.659,0.725,0.275,NA,NA,0.469,0.256,0.266,0.49,0.483,0.01,0.544,2.198,59.176,15737.887,0.048,0.025,0.013,0.007,0.028,0.004,0.037,0.041,0.029
2020,1700,5,325,33468,236959.083,86173.733,0.316,0.161,0.083,0.043,0.631,0.048,0.795,601236.746,511287.364,1319.388,63490.233,90192.832,0.662,0.338,NA,NA,0.322,0.34,0.252,0.566,0.366,0.003,0.538,2.277,58.006,13267.033,0.035,0.028,0.014,0.008,0.022,0.003,0.03,0.042,0.025
2020,1700,6,586,75894,1287634.224,616598.455,0.298,0.155,0.081,0.042,0.576,0.085,0.708,1410070.043,2207482.834,27490.044,124560.795,441321.81,0.783,0.217,NA,NA,0.279,0.505,0.563,0.853,0.009,0.056,0.52,2.486,58.903,108611.709,0.008,0.004,0.002,0.001,0.011,0.007,0.011,0.006,0.02
2020,1700,13,520,81564,263832.267,39839.572,0.354,0.183,0.095,0.049,0.69,0.011,0.854,668915.007,461073.69,-11832.524,64727.53,73662.521,0.428,0.572,NA,NA,0.171,0.257,0.404,0.481,0.427,0.04,0.527,2.344,53.127,8526.558,0.02,0.013,0.007,0.003,0.01,0,0.015,0.02,0.01
2020,1700,18,346,41487,310910.457,107259.555,0.327,0.168,0.088,0.045,0.654,0.033,0.815,418177.49,551624.914,-12052.82,60880.01,88177.42,0.654,0.346,NA,NA,0.259,0.395,0.384,0.905,0.04,0.023,0.477,2.237,54.526,17146.033,0.044,0.027,0.014,0.007,0.02,0.002,0.028,0.043,0.021
2020,1700,19,568,95512,312424.309,77521.824,0.342,0.176,0.091,0.047,0.674,0.029,0.844,852790.856,618453.278,-12476.185,73554.335,102116.868,0.566,0.434,NA,NA,0.178,0.388,0.461,0.785,0.079,0.055,0.567,2.354,50.53,14647.877,0.035,0.025,0.013,0.007,0.016,0.001,0.022,0.037,0.014
2020,1700,22,277,56522,349323.769,164741.913,0.274,0.143,0.074,0.039,0.57,0.079,0.734,610637.622,985028.046,8303.635,77327.86,153666.39,0.817,0.183,NA,NA,0.384,0.432,0.31,0.863,0.083,0.022,0.52,2.588,53.43,24819.685,0.06,0.032,0.017,0.009,0.033,0.006,0.053,0.049,0.037
2020,1700,27,356,46509,857802.716,393851.51,0.305,0.158,0.082,0.043,0.587,0.084,0.735,1943661.727,1538273.905,33464.862,131081.359,352354.203,0.881,0.119,NA,NA,0.229,0.652,0.593,0.947,0.008,0.014,0.444,2.643,54.354,29766.332,0.005,0.003,0.001,0.001,0.007,0.003,0.011,0.004,0.016
2020,1700,28,264,40758,362903.075,81415.639,0.325,0.168,0.088,0.045,0.642,0.05,0.802,557654.017,520372.424,6610.631,63098.452,94130.659,0.809,0.191,NA,NA,0.49,0.319,0.303,0.716,0.258,0.008,0.542,2.295,59.106,19076.779,0.028,0.016,0.008,0.004,0.018,0.003,0.022,0.025,0.019
2020,1700,34,375,45191,693934.505,268064.355,0.294,0.153,0.079,0.041,0.579,0.072,0.735,1029627.905,1121065.364,6859.954,93384.529,211694.458,0.736,0.264,NA,NA,0.268,0.469,0.48,0.877,0.019,0.056,0.517,2.419,57.664,54433.793,0.031,0.016,0.008,0.004,0.035,0.006,0.039,0.025,0.021
2020,1700,36,538,65838,486286.254,121447.327,0.33,0.171,0.089,0.046,0.64,0.039,0.8,793906.032,887906.915,-11984.939,87752.207,132694.162,0.608,0.392,NA,NA,0.201,0.408,0.532,0.803,0.046,0.054,0.496,2.229,55.249,16917.662,0.018,0.009,0.005,0.002,0.011,0.001,0.014,0.014,0.013
2020,1700,39,499,63607,411099.856,182503.57,0.312,0.162,0.084,0.044,0.607,0.052,0.779,694554.24,793502.375,0,81507.971,149170.872,0.743,0.257,NA,NA,0.302,0.441,0.429,0.918,0.036,0.01,0.527,2.273,55.641,19820.207,0.016,0.008,0.004,0.002,0.02,0.003,0.023,0.013,0.013
2020,1700,47,433,54131,521162.64,220236.252,0.3,0.156,0.081,0.042,0.597,0.066,0.765,1621854.401,876005.878,10934.594,88560.16,201314.713,0.802,0.198,NA,NA,0.332,0.47,0.406,0.887,0.028,0.016,0.51,2.268,58.129,27472.035,0.038,0.019,0.01,0.005,0.024,0.004,0.03,0.031,0.019
2020,1700,48,386,41446,342389.259,139642.075,0.314,0.163,0.084,0.044,0.614,0.063,0.78,770585.84,544278.069,9617.206,72769.295,107639.396,0.766,0.234,NA,NA,0.477,0.289,0.316,0.733,0.153,0.054,0.536,2.474,57.922,10795.272,0.02,0.011,0.006,0.003,0.013,0.002,0.016,0.019,0.018
2020,1701,12,419,69161,610085.062,285823.87,0.298,0.155,0.08,0.042,0.589,0.081,0.74,777697.874,1111719.887,30031.637,70444.11,186409.782,0.886,0.114,NA,NA,0.485,0.401,0.358,0.931,0.019,0.01,0.523,1.969,66.093,31118.639,0.033,0.017,0.009,0.005,0.023,0.005,0.029,0.027,0.023
2020,1701,17,706,75274,403549.786,122507.217,0.333,0.173,0.09,0.047,0.657,0.032,0.816,770738.158,695969.941,-11201.751,72087.502,101869.274,0.648,0.352,NA,NA,0.276,0.372,0.449,0.816,0.101,0.017,0.496,2.286,55.589,17980.926,0.028,0.014,0.007,0.004,0.016,0.001,0.02,0.024,0.015
2020,1701,21,354,43390,150306.65,30350.475,0.35,0.174,0.089,0.047,0.717,0.109,0.872,337930.364,316181.355,-12956.813,48160.65,50501.325,0.394,0.606,NA,NA,0.188,0.206,0.268,0.376,0.565,0.008,0.647,2.141,54.944,13369.038,0.074,0.056,0.031,0.014,0.027,0.336,0.037,0.075,0.023
2020,1701,26,706,74259,563190.971,203587.157,0.298,0.155,0.08,0.042,0.589,0.075,0.744,556588.667,817273.568,15553.651,80413.022,164692.119,0.798,0.202,NA,NA,0.34,0.457,0.365,0.916,0.021,0.01,0.486,2.466,57.164,32167.96,0.031,0.017,0.009,0.004,0.026,0.005,0.032,0.026,0.023
2020,1701,29,387,46069,809003.153,267311.812,0.308,0.16,0.083,0.043,0.602,0.072,0.748,1108434,1336052.493,33706.535,125056.047,254032.465,0.828,0.172,NA,NA,0.178,0.65,0.628,0.886,0.041,0.021,0.475,2.53,54.486,51863.281,0.025,0.013,0.007,0.004,0.019,0.005,0.023,0.021,0.022
2020,1701,37,418,66935,638328.356,151921.938,0.352,0.183,0.095,0.049,0.677,0.023,0.836,1327977.685,1534190.121,-7962.713,99499.902,187814.72,0.561,0.439,NA,NA,0.209,0.352,0.603,0.701,0.22,0.024,0.538,2.158,55.88,63086.866,0.01,0.005,0.003,0.001,0.017,0.002,0.015,0.008,0.022
2020,1701,42,844,100853,380684.398,40800.296,0.377,0.196,0.102,0.053,0.733,0.001,0.875,967870.295,728134.08,-16215.566,85532.054,113949.988,0.392,0.608,NA,NA,0.15,0.242,0.653,0.668,0.197,0.027,0.531,1.93,47.656,18858.528,0.01,0.004,0.002,0.001,0.011,0,0.009,0.006,0.01
2020,1702,21,714,74539,627421.499,199783.828,0.335,0.174,0.09,0.047,0.649,0.034,0.817,2024082.922,1428133.03,-9347.967,107485.419,194512.954,0.659,0.341,NA,NA,0.263,0.396,0.703,0.889,0.05,0.013,0.527,2.062,53.724,39236.903,0.008,0.004,0.002,0.001,0.012,0.002,0.012,0.007,0.019
2020,1702,26,322,45294,288179.253,82687.969,0.329,0.168,0.087,0.045,0.66,0.041,0.827,336476.181,419574.422,-6365.479,60923.368,82003.284,0.657,0.343,NA,NA,0.259,0.398,0.27,0.748,0.168,0.028,0.55,2.214,54.609,17512.493,0.049,0.036,0.019,0.01,0.022,0.003,0.03,0.052,0.022
2020,1702,29,467,59464,705506.625,264321.922,0.307,0.16,0.083,0.043,0.592,0.081,0.745,934132.678,1343485.107,28486.966,109046.976,254042.527,0.869,0.131,NA,NA,0.228,0.641,0.533,0.899,0.039,0.015,0.537,2.756,53.951,20562.052,0.006,0.003,0.002,0.001,0.009,0.002,0.009,0.005,0.011
2020,1702,37,274,48335,231148.917,48253.002,0.375,0.194,0.101,0.052,0.712,0.007,0.87,711634.124,591724.172,-14675.121,56988.392,76950.803,0.435,0.565,NA,NA,0.148,0.288,0.467,0.431,0.449,0.047,0.602,2.088,52.376,12945.973,0.019,0.01,0.005,0.003,0.015,0,0.021,0.017,0.008
2020,1702,42,428,51443,252254.718,69998.322,0.331,0.17,0.089,0.046,0.661,0.027,0.826,352523.902,440251.989,-11241.105,62859.49,76006.169,0.554,0.446,NA,NA,0.242,0.312,0.488,0.801,0.131,0.019,0.554,2.072,53.32,15350.78,0.036,0.023,0.012,0.006,0.021,0.002,0.029,0.035,0.02
2020,1703,21,715,71242,865259.958,320963.74,0.328,0.17,0.088,0.046,0.624,0.061,0.785,1706823.367,1465324.663,23804.953,132399.45,261618.95,0.794,0.206,NA,NA,0.299,0.495,0.709,0.87,0.069,0.013,0.515,2.379,56.593,96957.008,0.023,0.012,0.006,0.003,0.03,0.007,0.034,0.019,0.036
2020,1703,26,235,41877,221186.473,34983.733,0.369,0.18,0.094,0.049,0.729,0.124,0.86,596965.517,405687.842,-6816.127,46028.815,41443.512,0.521,0.479,NA,NA,0.344,0.177,0.277,0.391,0.566,0.013,0.579,2.238,55.791,19051.88,0.064,0.068,0.035,0.018,0.026,0.32,0.039,0.098,0.026
2020,1703,29,450,53611,616884.639,211509.874,0.318,0.165,0.086,0.045,0.611,0.066,0.772,1187327.76,996454.068,12636.857,96255.741,181135.515,0.807,0.193,NA,NA,0.273,0.535,0.518,0.913,0.013,0.016,0.482,2.418,54.54,14686.191,0.005,0.003,0.001,0.001,0.007,0.002,0.006,0.004,0.012
2020,1703,37,291,44094,645411.885,254203.136,0.281,0.144,0.075,0.039,0.577,0.075,0.726,739228.979,1392812.413,17221.008,95147.78,212915.37,0.835,0.165,NA,NA,0.286,0.548,0.57,0.739,0.158,0.031,0.464,2.56,55.911,74738.151,0.068,0.04,0.021,0.011,0.057,0.01,0.073,0.062,0.044
2020,1704,21,503,49709,526557.362,224367.857,0.308,0.16,0.083,0.043,0.605,0.056,0.768,630583.939,929457.896,-9450.367,87431,178620.9,0.701,0.299,NA,NA,0.238,0.463,0.6,0.833,0.093,0.022,0.473,2.181,54.815,24006.323,0.023,0.012,0.006,0.003,0.019,0.003,0.023,0.018,0.015
2020,1704,26,749,77344,514862.753,180671.073,0.303,0.157,0.082,0.042,0.592,0.071,0.758,755597.822,750936.081,16097.248,79498.435,152545.5,0.832,0.168,NA,NA,0.304,0.529,0.386,0.941,0.013,0.011,0.493,2.363,56.985,23388.447,0.021,0.011,0.006,0.003,0.02,0.003,0.023,0.018,0.016
2020,1704,37,390,57430,473160.648,177956.854,0.346,0.18,0.093,0.049,0.669,0.036,0.823,1212469.87,1279743.841,2581.994,82164.565,148039.654,0.685,0.315,NA,NA,0.276,0.409,0.428,0.664,0.238,0.036,0.49,2.305,57.795,30773.209,0.013,0.007,0.003,0.002,0.019,0.002,0.017,0.01,0.013
2020,1705,21,418,48687,293562.728,99061.494,0.318,0.165,0.086,0.045,0.631,0.047,0.799,482631.247,489823.459,-7548.075,65279.962,111989.147,0.622,0.378,NA,NA,0.203,0.419,0.364,0.701,0.148,0.077,0.574,2.211,54.289,14972.177,0.037,0.019,0.01,0.005,0.018,0.002,0.023,0.031,0.021
2020,1706,21,402,47440,260964.337,86230.247,0.292,0.151,0.078,0.041,0.608,0.048,0.778,612673.548,556628.306,-7650.319,69648.763,89965.911,0.643,0.357,NA,NA,0.242,0.402,0.256,0.789,0.1,0.05,0.537,2.418,54.572,22221.083,0.064,0.035,0.018,0.009,0.037,0.005,0.047,0.054,0.033
2020,1800,1,402,47719,336932.723,105902.357,0.318,0.166,0.086,0.045,0.621,0.058,0.789,575370.992,522796.142,5832.966,61746.465,111004.907,0.772,0.228,NA,NA,0.436,0.336,0.284,0.731,0.221,0.015,0.562,2.271,57.037,8638.104,0.016,0.009,0.004,0.002,0.01,0.002,0.014,0.014,0.012
2020,1800,5,397,38337,241679.613,90165.755,0.295,0.152,0.079,0.041,0.607,0.062,0.77,385546.708,552220.415,6987.905,62063.279,86591.156,0.766,0.234,NA,NA,0.516,0.25,0.247,0.652,0.307,0.015,0.534,2.151,58.295,16812.936,0.043,0.024,0.012,0.006,0.028,0.004,0.037,0.041,0.03
2020,1800,13,490,65136,326427.516,112305.512,0.312,0.162,0.084,0.044,0.629,0.045,0.799,692372.409,586914.469,-2245.075,69940.629,123620.926,0.714,0.286,NA,NA,0.315,0.399,0.32,0.602,0.353,0.01,0.584,2.276,57.631,20899.507,0.034,0.017,0.009,0.005,0.025,0.003,0.034,0.028,0.019
2020,1800,19,719,42494,420462.288,120817.751,0.303,0.156,0.081,0.042,0.618,0.055,0.776,517179.715,685593.858,7244.633,67912.013,109162.407,0.758,0.242,NA,NA,0.386,0.372,0.317,0.947,0.001,0.015,0.531,2.266,57.985,33201.548,0.053,0.031,0.016,0.008,0.034,0.005,0.046,0.047,0.03
2020,1800,21,443,39923,669616.424,255005.432,0.304,0.16,0.083,0.043,0.609,0.067,0.773,1052684.187,1328529.939,13187.847,137715.058,251278.694,0.804,0.196,NA,NA,0.252,0.552,0.47,0.912,0.027,0.009,0.512,2.625,56.298,40350.136,0.047,0.02,0.01,0.005,0.023,0.004,0.03,0.032,0.022
2020,1800,22,323,62498,325841.806,106174.562,0.313,0.163,0.085,0.044,0.625,0.045,0.795,613839.736,638515.069,-4102.043,64931.568,118889.492,0.709,0.291,NA,NA,0.33,0.379,0.319,0.715,0.238,0.019,0.551,2.418,54.077,19306.98,0.04,0.021,0.011,0.006,0.026,0.003,0.031,0.035,0.023
2020,1800,27,379,50757,594780.974,258349.119,0.288,0.15,0.078,0.04,0.571,0.087,0.727,732170.613,1037145.765,24237.297,104114.972,258669.046,0.852,0.148,NA,NA,0.237,0.615,0.435,0.971,0,0.003,0.541,2.749,54.876,41444.455,0.032,0.016,0.008,0.004,0.032,0.006,0.038,0.026,0.024
2020,1800,28,404,65827,361791.371,90131.799,0.331,0.173,0.09,0.047,0.67,0.034,0.829,707508.185,665201.387,-8914.688,109135.666,103415.921,0.666,0.334,NA,NA,0.318,0.348,0.418,0.676,0.262,0.012,0.525,2.436,51.837,20029.338,0.058,0.027,0.014,0.007,0.019,0.002,0.025,0.041,0.018
2020,1800,34,269,46735,294732.877,26404.947,0.355,0.179,0.094,0.05,0.747,0.113,0.874,405681.443,655837.765,-13138.797,73030.641,87705.949,0.253,0.747,NA,NA,0.099,0.154,0.26,0.29,0.186,0.502,0.513,3.022,50.903,32628.54,0.087,0.062,0.029,0.012,0.033,0.332,0.056,0.078,0.02
2020,1800,47,425,65122,556055.421,163525.431,0.307,0.159,0.083,0.043,0.617,0.057,0.772,883556.671,1121910.082,7310.307,79718.002,165501.285,0.761,0.239,NA,NA,0.376,0.385,0.332,0.929,0.014,0.019,0.464,2.24,59.167,44314.478,0.042,0.022,0.011,0.006,0.033,0.005,0.046,0.035,0.024
2020,1800,48,386,45857,423738.376,159086.287,0.332,0.173,0.09,0.047,0.644,0.048,0.803,823703.165,1047675.431,7859.667,71678.96,154833.648,0.775,0.225,NA,NA,0.441,0.334,0.352,0.793,0.088,0.052,0.51,2.394,58.997,11684.522,0.015,0.007,0.004,0.002,0.009,0.001,0.012,0.012,0.011
2020,1801,18,324,54345,721975.824,173799.043,0.333,0.173,0.09,0.047,0.634,0.057,0.791,1388961.814,1170788.507,6986.069,113979.19,261944.039,0.817,0.183,NA,NA,0.25,0.567,0.556,0.923,0.015,0.012,0.503,2.648,52.219,69989.786,0.021,0.011,0.006,0.003,0.026,0.005,0.03,0.018,0.025
2020,1801,26,603,68437,612751.832,164716.259,0.34,0.177,0.092,0.048,0.655,0.032,0.817,1697743.317,1004808.685,-12715.799,114597.289,191766.117,0.694,0.306,NA,NA,0.262,0.431,0.577,0.899,0.013,0.01,0.521,2.39,52.582,40061.187,0.009,0.005,0.002,0.001,0.016,0.002,0.014,0.007,0.019
2020,1801,29,267,40450,244459.282,79929.642,0.305,0.152,0.078,0.04,0.636,0.14,0.797,408013.228,439020.557,-8065.178,62044.02,72742.693,0.601,0.399,NA,NA,0.212,0.388,0.333,0.206,0.727,0.011,0.637,2.116,59.142,20821.798,0.064,0.052,0.03,0.016,0.033,0.305,0.045,0.056,0.034
2020,1801,36,341,44061,731582.33,260260.177,0.315,0.164,0.085,0.044,0.611,0.055,0.767,662575.012,1152603.999,17021.619,108579.59,205910.558,0.704,0.296,NA,NA,0.294,0.409,0.674,0.903,0.012,0.021,0.513,2.328,56.46,32653.344,0.013,0.007,0.004,0.002,0.012,0.003,0.013,0.011,0.014
2020,1801,37,277,42425,580468.133,145305.988,0.368,0.191,0.099,0.052,0.703,0.019,0.852,1686673.494,1444429.769,-6744.933,98274.032,185919.58,0.569,0.431,NA,NA,0.23,0.339,0.56,0.581,0.325,0.029,0.606,2.289,57.404,82535.069,0.019,0.01,0.005,0.003,0.031,0.003,0.03,0.016,0.022
2020,1801,39,399,47261,875010.354,371104.818,0.303,0.157,0.082,0.042,0.586,0.088,0.732,996196.856,1402793.748,65151.302,141649.746,273420.586,0.898,0.102,NA,NA,0.265,0.633,0.677,0.867,0.073,0.01,0.476,2.514,56.125,41561.19,0.012,0.006,0.003,0.002,0.011,0.004,0.013,0.01,0.02
2020,1801,42,420,44818,480536.722,214034.336,0.311,0.161,0.084,0.044,0.605,0.05,0.776,677505.436,841411.574,5193.368,98105.487,151448.859,0.713,0.287,NA,NA,0.281,0.432,0.538,0.919,0.033,0.002,0.514,2.212,56.131,22896.527,0.023,0.013,0.007,0.003,0.022,0.003,0.024,0.02,0.015
2020,1802,18,346,67300,808500.653,301446.514,0.326,0.17,0.088,0.046,0.626,0.061,0.79,2186239.735,1782339.137,10025.777,143778.146,245606.936,0.741,0.259,NA,NA,0.237,0.504,0.789,0.876,0.02,0.003,0.48,2.546,52.199,88159.081,0.017,0.009,0.005,0.002,0.03,0.006,0.026,0.014,0.033
2020,1802,26,355,49116,232958.267,53992.371,0.363,0.189,0.098,0.051,0.695,0.022,0.854,389281.23,310940.563,-13031.762,59170.736,71352.086,0.588,0.412,NA,NA,0.178,0.411,0.479,0.744,0.135,0.042,0.544,1.975,49.149,16753.54,0.045,0.024,0.012,0.006,0.02,0.001,0.027,0.043,0.015
2020,1802,29,300,39799,241314.006,73850.089,0.291,0.151,0.078,0.041,0.599,0.047,0.778,503677.999,430168.344,-12600.366,64250.595,73236.983,0.556,0.444,NA,NA,0.191,0.365,0.37,0.52,0.393,0.02,0.593,2.247,55.313,19877.536,0.041,0.022,0.011,0.006,0.034,0.004,0.044,0.035,0.026
2020,1802,36,451,55389,691239.223,308730.85,0.302,0.157,0.082,0.042,0.588,0.075,0.744,1248275.78,1256146.35,15139.422,113132.023,222358.591,0.758,0.242,NA,NA,0.275,0.482,0.497,0.925,0.004,0.009,0.486,2.359,58.313,20970.343,0.017,0.008,0.004,0.002,0.011,0.002,0.013,0.013,0.014
2020,1802,37,312,52812,278911.088,84179.741,0.314,0.157,0.082,0.042,0.663,0.016,0.824,364399.619,674237.019,-12561.872,60610.023,95199.996,0.564,0.436,NA,NA,0.226,0.337,0.497,0.628,0.237,0.077,0.548,2.051,53.179,34692.107,0.078,0.053,0.028,0.014,0.048,0.002,0.066,0.072,0.031
2020,1802,39,414,48870,367689.261,115797.353,0.285,0.144,0.075,0.039,0.593,0.059,0.755,369479.436,708105.671,-7954.501,78603.758,117422.166,0.662,0.338,NA,NA,0.192,0.471,0.534,0.915,0.014,0.005,0.534,2.329,53.56,38622.497,0.065,0.043,0.022,0.011,0.048,0.007,0.06,0.059,0.041
2020,1802,42,617,59096,810188.935,355577.308,0.303,0.157,0.082,0.042,0.588,0.072,0.753,1595885.926,1596996.618,25348.452,128956.839,251426.304,0.831,0.169,NA,NA,0.347,0.484,0.679,0.935,0.006,0,0.498,2.459,56.23,36310.602,0.014,0.007,0.004,0.002,0.018,0.003,0.022,0.012,0.017
2020,1803,18,216,37129,698690.353,227252.481,0.34,0.176,0.092,0.048,0.646,0.063,0.802,1318243.111,1268037.289,8301.972,115056.893,239957.053,0.779,0.221,NA,NA,0.167,0.611,0.648,0.921,0.009,0.014,0.495,2.616,50.412,101386.887,0.028,0.015,0.008,0.004,0.042,0.009,0.042,0.023,0.031
2020,1803,29,370,53430,193352.823,61761.659,0.317,0.158,0.083,0.043,0.649,0.03,0.815,282292.794,368435.865,-9990.051,61482.965,64740.485,0.558,0.442,NA,NA,0.238,0.32,0.376,0.441,0.481,0.027,0.616,2.116,55.824,14940.121,0.051,0.039,0.019,0.01,0.029,0.002,0.039,0.056,0.028
2020,1803,37,454,66788,579049.037,227148.122,0.307,0.16,0.083,0.043,0.596,0.071,0.755,731412.361,1040467.988,14456.075,80757.48,177785.474,0.737,0.263,NA,NA,0.277,0.46,0.531,0.837,0.088,0.031,0.507,2.306,56.264,20517.505,0.012,0.006,0.003,0.002,0.014,0.003,0.017,0.009,0.012
